customerkey,macro_segment,persona_label,micro_segment_id,clv_simple,churn_risk_heuristic,rfm_sum,total_revenue,age,annual_income_usd,education_level,market,gender
18084,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_M,787254.0790500001,0.7148066298342541,8,1796.1535,49,38280,Some College,US,M
18086,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_M,769316.6077200001,0.7413259668508287,8,1755.2284,34,62303,Bachelor,US,M
18088,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_F,760290.16986,0.7380110497237569,8,1734.6342,39,19095,Bachelor,US,F
18124,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_M,34013.92086,0.7247513812154696,6,77.60419999999999,44,44678,Some College,US,M
18126,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Master_CA_M,31035.49156125,0.4826519337016575,14,4531.7624,18,32435,Master,CA,M
18132,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_CA_M,921034.67868,0.7479558011049723,9,2101.3796,48,58539,High School,CA,M
18139,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_AU_F,2001132.2844000005,0.7312707182320441,12,4565.668000000001,19,59126,Bachelor,AU,F
18157,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_F,945567.4692600002,0.7413259668508287,9,2157.3522000000003,66,78761,Bachelor,US,F
18163,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_M,926587.32606,0.7081767955801106,9,2114.0482,33,104486,Some College,US,M
18175,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_M,936375.17868,0.6949171270718232,10,2136.3796,36,66088,Bachelor,US,M
18176,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_M,926587.32606,0.718121546961326,9,2114.0482,28,21995,High School,US,M
18183,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_F,928003.6486800002,0.7479558011049723,9,2117.2796000000003,30,15000,Bachelor,US,F
18185,Potential,Social_Media_Influencers,Potential_Social_Media_Influencers_Some College_US_F,930518.87706,0.7413259668508287,9,2123.0182,69,80261,Some College,US,F
18190,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,28901.502000000004,0.7114917127071823,6,65.94,51,51287,Some College,US,F
18197,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_AU_M,19267.668,0.7114917127071823,5,43.96,18,69964,Some College,AU,M
18256,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_M,14746.25286,0.698232044198895,6,33.6442,59,86113,Some College,US,M
18264,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Bachelor_US_F,1681.8415133333333,0.5986740331491713,10,103.6042,55,125091,Bachelor,US,F
18265,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Master_US_F,954.3136479069768,0.5588950276243094,11,93.6242,35,15000,Master,US,F
18269,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_F,998067.17475,0.7214364640883978,9,2277.1325,43,39143,Some College,US,F
18281,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_M,991567.36107,0.7247513812154696,9,2262.3029,38,71596,Some College,US,M
18282,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Some College_AU_F,7577.50572,0.7214364640883978,5,17.2884,63,38513,Some College,AU,F
18320,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Bachelor_AU_M,1381.2528528947369,0.472707182320442,12,239.5054,28,27350,Bachelor,AU,M
18329,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Some College_AU_F,2212.267071428572,0.5787845303867404,11,211.99,40,116906,Some College,AU,F
18396,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_AU_F,22829.381460000004,0.7346961325966851,5,52.086200000000005,32,41465,Some College,AU,F
18404,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_F,4374.234,0.7346961325966851,5,9.98,19,28758,Some College,US,F
18425,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_M,4374.234,0.7413259668508287,5,9.98,68,34394,Some College,US,M
18446,Lost,Price_Sensitive_Shoppers,Lost_Price_Sensitive_Shoppers_High School_US_F,9419.067,0.7048618784530387,6,21.49,22,112589,High School,US,F
18498,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_US_M,25442.131590000005,0.7512707182320442,6,58.04730000000001,41,50241,High School,US,M
18517,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Some College_US_M,38254.12272,0.7247513812154696,6,87.27839999999999,18,26083,Some College,US,M
18531,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_F,2187.117,0.7479558011049723,5,4.99,33,45174,High School,US,F
18682,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_F,30676.617,0.6916022099447514,7,69.99,44,72894,Bachelor,US,F
18707,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_US_M,2007.414,0.7280662983425414,5,4.58,27,105791,High School,US,M
18711,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,8976.384,0.7214364640883978,5,20.48,46,102851,Some College,US,F
18778,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_F,19120.48686,0.7048618784530387,6,43.6242,35,47358,High School,US,F
18787,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,38254.12272,0.7214364640883978,6,87.27839999999999,54,55990,Bachelor,US,M
18815,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Master_US_M,30676.617,0.7114917127071823,6,69.99,57,148180,Master,US,M
18825,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,34616.934,0.7479558011049723,6,78.97999999999999,30,109428,Bachelor,US,M
18828,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Some College_US_F,51744.514590000006,0.7280662983425414,7,118.0573,39,65767,Some College,US,F
18886,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,30676.617,0.6916022099447514,7,69.99,41,15000,Bachelor,US,M
18904,Potential,Affluent_Professionals,Potential_Affluent_Professionals_High School_US_F,272596.3020000001,0.7214364640883978,7,621.94,47,58520,High School,US,F
18917,Potential,Affluent_Professionals,Potential_Affluent_Professionals_High School_CA_F,272596.3020000001,0.7114917127071823,7,621.94,41,28601,High School,CA,F
18925,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_High School_US_F,32399.136,0.7114917127071823,6,73.92,41,44386,High School,US,F
18934,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_High School_US_F,54340.434,0.718121546961326,7,123.98,35,40793,High School,US,F
18953,Potential,Affluent_Professionals,Potential_Affluent_Professionals_High School_US_M,344236.43700000003,0.7280662983425414,8,785.39,40,66487,High School,US,M
18978,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_M,34857.999,0.7380110497237569,6,79.53,56,77021,Some College,US,M
19029,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_CA_M,921033.36378,0.7446408839779006,9,2101.3766,49,46452,High School,CA,M
19030,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_US_M,909064.09206,0.7114917127071823,8,2074.0682,48,29860,Master,US,M
19034,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Master_US_F,909910.62468,0.7081767955801106,8,2075.9996,48,68317,Master,US,F
19074,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Doctorate_US_F,28467.585,0.7015469613259668,7,64.95,36,57140,Doctorate,US,F
19092,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,817.0708909090911,0.5025414364640884,11,102.53,43,15000,High School,US,M
19097,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Master_US_M,2007.414,0.7081767955801106,5,4.58,24,95844,Master,US,M
19145,Lost,Social_Media_Influencers,Lost_Social_Media_Influencers_Bachelor_US_F,58508.66700000001,0.7114917127071823,7,133.49,56,49070,Bachelor,US,F
19150,Lost,Middle_Age_Mainstream,Lost_Middle_Age_Mainstream_Master_US_F,30663.468,0.698232044198895,7,69.96,18,65149,Master,US,F
19166,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,30676.617,0.7346961325966851,6,69.99,37,66885,Some College,US,F
19192,Potential,Social_Media_Influencers,Potential_Social_Media_Influencers_Bachelor_US_F,308541.28500000003,0.7081767955801106,7,703.95,54,74039,Bachelor,US,F
19203,Potential,Price_Sensitive_Shoppers,Potential_Price_Sensitive_Shoppers_High School_US_F,236677.617,0.718121546961326,7,539.99,20,79691,High School,US,F
19228,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_F,54340.434,0.7114917127071823,7,123.98,44,28919,High School,US,F
19261,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_F,49067.685000000005,0.7413259668508287,6,111.95,29,85512,High School,US,F
19300,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Master_US_F,32372.838000000003,0.7446408839779006,6,73.86,33,62535,Master,US,F
19340,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_High School_US_F,17772.711229285716,0.4296132596685083,15,3406.1322,51,112535,High School,US,F
19349,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_US_M,32854.96800000001,0.7512707182320442,6,74.96000000000001,41,103104,High School,US,M
19358,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Master_AU_M,8162.986860000002,0.7446408839779006,5,18.6242,18,117328,Master,AU,M
19366,Potential,Affluent_Professionals,Potential_Affluent_Professionals_High School_US_M,370126.818,0.7346961325966851,8,844.46,25,41737,High School,US,M
19391,Lost,Budget_Conscious_Families,Lost_Budget_Conscious_Families_Master_US_M,24487.821,0.698232044198895,6,55.87,52,119613,Master,US,M
19431,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,4374.234,0.7048618784530387,6,9.98,44,77872,Bachelor,US,M
19461,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_F,21906.234,0.7512707182320442,5,49.98,62,98736,High School,US,F
19525,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_High School_US_F,48410.23500000001,0.7446408839779006,6,110.45,61,98183,High School,US,F
19554,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_M,53467.03359000001,0.698232044198895,8,121.9873,34,90646,Some College,US,M
19570,Lost,Social_Media_Influencers,Lost_Social_Media_Influencers_Doctorate_US_M,25412.634,0.7446408839779006,6,57.98,72,36492,Doctorate,US,M
19581,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Master_AU_F,9419.067,0.7148066298342541,5,21.49,38,105562,Master,AU,F
19634,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_M,30676.617,0.7148066298342541,6,69.99,25,86888,Some College,US,M
19640,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_F,52990.47,0.7346961325966851,7,120.9,30,23022,Some College,US,F
19644,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_AU_F,2187.117,0.7413259668508287,5,4.99,18,59522,Some College,AU,F
19649,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_F,38254.12272,0.6949171270718232,7,87.27839999999999,60,32122,Bachelor,US,F
19675,Potential,Social_Media_Influencers,Potential_Social_Media_Influencers_Some College_AU_F,87217.31700000001,0.7446408839779006,7,198.99,59,29361,Some College,AU,F
19748,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_High School_US_F,4374.234,0.7446408839779006,5,9.98,25,104446,High School,US,F
19750,Lost,Young_Digital_Enthusiasts,Lost_Young_Digital_Enthusiasts_Bachelor_CA_M,1032.5425263157897,0.605303867403315,10,89.52000000000001,38,24018,Bachelor,CA,M
19815,Potential,Young_Digital_Enthusiasts,Potential_Young_Digital_Enthusiasts_Some College_US_F,275922.999,0.7048618784530387,8,629.53,40,28340,Some College,US,F
19816,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_US_F,54340.434,0.7413259668508287,7,123.98,25,143817,High School,US,F
19831,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Bachelor_AU_F,260766.585,0.7413259668508287,7,594.95,18,60667,Bachelor,AU,F
19837,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Bachelor_US_M,269541.351,0.7114917127071823,7,614.97,36,97598,Bachelor,US,M
19839,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Some College_US_M,56970.234,0.6949171270718232,8,129.98,34,113949,Some College,US,M
19841,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Bachelor_US_F,271087.71723,0.7114917127071823,7,618.4981,33,101677,Bachelor,US,F
19938,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,2187.117,0.7346961325966851,5,4.99,41,79815,Some College,US,F
19996,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_F,30676.617,0.7214364640883978,6,69.99,58,73275,Bachelor,US,F
20010,Lost,Budget_Conscious_Families,Lost_Budget_Conscious_Families_Master_US_M,30676.617,0.7015469613259668,7,69.99,34,93396,Master,US,M
20057,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_F,25821.39258,0.7446408839779006,6,58.9126,41,66716,Bachelor,US,F
20102,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_F,19120.48686,0.7313812154696132,5,43.6242,48,98901,Bachelor,US,F
20164,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_F,963147.81375,0.718121546961326,9,2197.4625,46,65516,Bachelor,US,F
20167,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_F,956178.84375,0.6949171270718232,10,2181.5625,30,69486,Some College,US,F
20185,Lost,Budget_Conscious_Families,Lost_Budget_Conscious_Families_High School_US_M,30676.617,0.7247513812154696,6,69.99,40,140441,High School,US,M
20189,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Some College_US_F,4374.234,0.7280662983425414,5,9.98,46,57766,Some College,US,F
20203,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_F,51744.514590000006,0.7048618784530387,8,118.0573,23,75253,Bachelor,US,F
20254,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Some College_US_M,48249.90486,0.7247513812154696,6,110.0842,55,89649,Some College,US,M
20272,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Some College_US_M,61640.01368999999,0.698232044198895,8,140.6343,58,91897,Some College,US,M
20280,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_F,41026.72086,0.7313812154696132,6,93.6042,29,84830,Bachelor,US,F
20287,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_High School_US_M,82707.91128,0.7413259668508287,7,188.7016,41,30816,High School,US,M
20293,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_CA_M,30676.617,0.7280662983425414,6,69.99,49,73261,Bachelor,CA,M
20294,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,51744.514590000006,0.7346961325966851,7,118.0573,31,83079,Some College,US,F
20300,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Some College_US_F,40335.565590000006,0.6949171270718232,7,92.0273,45,114478,Some College,US,F
20332,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,38557.251,0.7413259668508287,6,87.97,41,100453,Some College,US,F
20335,Lost,Budget_Conscious_Families,Lost_Budget_Conscious_Families_High School_CA_F,30676.617,0.7015469613259668,7,69.99,22,104575,High School,CA,F
20351,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_AU_F,51744.514590000006,0.7114917127071823,7,118.0573,44,42897,Some College,AU,F
20431,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_M,8752.851,0.6916022099447514,6,19.97,24,39719,Some College,US,M
20486,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_M,26280.468000000008,0.7081767955801106,6,59.96000000000001,51,86063,Some College,US,M
20514,Lost,Budget_Conscious_Families,Lost_Budget_Conscious_Families_Bachelor_AU_F,27877.72086,0.6949171270718232,7,63.6042,29,111251,Bachelor,AU,F
20534,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_F,22896.090720000004,0.718121546961326,5,52.2384,36,67564,Some College,US,F
20539,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_F,19697.202,0.7015469613259668,6,44.94,57,48669,Bachelor,US,F
20632,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_M,28901.502000000004,0.6949171270718232,7,65.94,45,18528,Bachelor,US,M
20641,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_M,968433.71175,0.7214364640883978,9,2209.5225,24,87286,High School,US,M
20767,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Some College_AU_F,438491.75625,0.6949171270718232,9,1000.4375,25,71386,Some College,AU,F
20781,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_AU_M,12346.911000000002,0.7148066298342541,5,28.17,30,61113,High School,AU,M
20782,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Master_US_F,481817.71125,0.7446408839779006,8,1099.2875,44,106261,Master,US,F
20787,Potential,Senior_Traditionalists,Potential_Senior_Traditionalists_Master_US_M,450746.62425,0.718121546961326,8,1028.3975,43,71542,Master,US,M
20803,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_AU_F,18243.88686,0.7346961325966851,5,41.6242,27,75028,High School,AU,F
20805,Lost,Price_Sensitive_Shoppers,Lost_Price_Sensitive_Shoppers_Bachelor_US_F,39433.851,0.7114917127071823,6,89.97,23,106075,Bachelor,US,F
20843,Potential,Budget_Conscious_Families,Potential_Budget_Conscious_Families_Doctorate_US_F,438491.75625,0.7413259668508287,8,1000.4375,42,151255,Doctorate,US,F
20845,Potential,Young_Digital_Enthusiasts,Potential_Young_Digital_Enthusiasts_Bachelor_AU_M,462155.57325,0.7479558011049723,8,1054.4275,36,60777,Bachelor,AU,M
20847,Potential,Social_Media_Influencers,Potential_Social_Media_Influencers_Some College_US_M,460815.51483000006,0.7247513812154696,8,1051.3701,68,43911,Some College,US,M
20854,Potential,Affluent_Professionals,Potential_Affluent_Professionals_High School_US_M,453827.87325,0.7247513812154696,8,1035.4275,39,39962,High School,US,M
20857,Potential,Social_Media_Influencers,Potential_Social_Media_Influencers_Some College_US_F,438491.75625,0.7413259668508287,8,1000.4375,63,91268,Some College,US,F
20864,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_AU_F,959663.32875,0.7313812154696132,9,2189.5125,23,40103,Bachelor,AU,F
20870,Potential,Young_Digital_Enthusiasts,Potential_Young_Digital_Enthusiasts_Bachelor_US_F,453238.00911,0.7247513812154696,8,1034.0817,18,61517,Bachelor,US,F
